 name	ra	dec	gal_b2	gal_l2	hard_hs	hard_hm	hard_ms	var_inter_prob_b	var_inter_sigma_b	var_intra_prob_b	var_inter_index_b	kp_intra_prob_b	var_intra_index_b	h-csc	b-csc	m-csc	s-csc	u-csc	0p3_8_csc	FUV	NUV	u-sdss	g-sdss	r-sdss	i-sdss	z-sdss	W1	W2	W3	W4	4.5 microns (IRAC)	8.0 microns (IRAC)	24 microns (MIPS)	J	H	K	3.6 microns (IRAC)	5.8 microns (IRAC)	G	Bp	Rp	B-R	G-J	G-W2	Bp-H	Bp-W3	Rp-K	J-H	J-W1	W1-W2
2CXO J054045.7-283907	J0:54:045.7	-28:39:07	3.48128587635097	6.47194122452231	6.07500000000001	4.46249999999999	6.54999999999999	10	0	5.40018268517893	6.25	8.19109623832112	1	2.80277444051349E-08	0.0105569882114746	0.00173732776299632	0.0130604551137078	0.0152475864688231	0.00590397411725227	8.54100024286161	9.02530424101693	5.51118439041909	3.89164295840985	6.39163987138264	7.73705212061376	8.21779021060108	8.67309564652974	7.55903549398741	7.71928588207658	0.573844213362764	0.00014371847062489	0.00133656589629872	0.00218504823656342	7.46558108621344	6.66272916272916	1.92215196714224	6.51560012649597E-05	0.000282845420232147	9.0731129874702	8.3622142407613	8.60278251187759	2.54782397848692	0	4.81395521908528	0	4.95846731292033	0	3.04448848493133	3.7702847761571	6.67067669172932
2CXO J100226.1+024610	J10:02:26.1	02:46:10	7.3894106305087	6.57175625531897	4.55	6.01875	3.55000000000001	6.5522527555824	0.00147383719754217	4.40006233289552	5	6.91169781991462	0	3.46697566345817E-10	0.00926421889900514	0.00188966799539516	0.00571762629563948	0.0166291731044351	0.00831398560414265	0.538111924504736	0.596275870818428	6.81919283023642	8.79734911557894	6.95198285101822	8.23467302919358	8.77190439609816	3.38935509295749	4.06488192901202	7.69955367629786	0.535431462622817	4.76785380056599E-05	0.00068682534641359	0.00103311790112465	7.46558108621344	6.66272916272916	1.92215196714224	2.42574461301785E-05	0.000105114619776338	8.97333336333852	8.23802697350752	8.54889365704219	2.39067339538585	0	0	0	0	0	3.04448848493133	3.7702847761571	5.16040100250627
2CXO J100238.7+013936	J10:02:38.7	01:39:36	7.35559597472587	6.6068733427958	3.03125000000001	4.34374999999999	3.63125000000001	6.6026511467067	0.00635222576726317	4.94808476817433	5	9.34447728376976	0	3.46697566345817E-10	0.00631882239350139	0.00189187798630661	0.0121147506066136	0.0100889243334402	0.0106962958095745	8.47815980293516	9.17597827110753	6.61554346628358	8.85206047746367	7.08681672025724	8.30638858036118	8.89177162900584	8.79897074505077	7.557581673555	8.2276250880902	0.563542286275325	0.0000936364776473001	0.000875045836544395	0.000681855161120247	7.46558108621344	6.66272916272916	1.92215196714224	4.56354382394292E-05	0.000173283382732337	9.43262830395678	8.50922115951208	8.97539555425925	2.03779784143054	0	5.30499508001979	0	4.7353311644468	0	3.04448848493133	3.7702847761571	6.94636591478696
2CXO J110524.8-001152	J11:05:24.8	-00:11:52	7.93661807185698	7.09955676369094	3.85000000000001	5.29375	3.6125	10	0	1.44908467296362	6.25	5.77686641220963	0	3.21661814847627E-08	0.0380698869171682	0.00909743810815253	0.0321511263093325	0.0651910044695215	0.00288453443827466	8.98692016792145	8.97272162835982	6.28497035044832	8.70386404940198	7.01221864951769	8.18626846024106	8.66131346658357	3.38935509295749	4.06488192901202	7.69955367629786	0.535431462622817	2.07316768320924E-05	0.000124233291562688	0.00352498769208208	7.46558108621344	6.66272916272916	1.92215196714224	3.90758873591913E-05	3.61497636959499E-05	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.04448848493133	3.7702847761571	5.16040100250627
2CXO J094336.9-081930	J09:43:36.9	-08:19:30	6.80284675079274	6.77964710873342	2.18749999999999	5.26875	2.26874999999998	10	0	4.67687677198786	6.25	8.03382951381711	0	3.46697566345817E-10	0.0063430748570691	0.00461975247348616	0.00463822258160915	0.00921644569095588	0.00360476775619593	0.538111924504736	0.596275870818428	5.51118439041909	3.89164295840985	6.39163987138264	7.73705212061376	8.21779021060108	3.38935509295749	4.06488192901202	7.69955367629786	0.535431462622817	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	8.90880174705659	8.90852390852391	2.50006755296152	5.18730753354136E-05	3.61497636959499E-05	9.34219041021396	8.10949945283344	8.04155847757202	3.24580512666709	6.26044110315119	0	4.32170695061303	0	5.19924124421297	4.09007038884713	3.7702847761571	5.16040100250627
2CXO J104838.2-411400	J10:48:38.2	-41:14:00	5.88729721801386	7.76098816590211	4.29374999999999	5.59999999999999	3.71875000000002	10	0	0.578766840655598	6.25	6.57348059389283	0	6.68915111412352E-07	1.15151909155874	0.355610509029392	0.833912347154373	1.76080735959741	0.853036862399951	0.538111924504736	0.596275870818428	5.51118439041909	3.89164295840985	6.39163987138264	7.73705212061376	8.21779021060108	6.77175576058232	5.91767222579908	6.30678881841673	0.499455341593986	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	8.77919673376377	8.91679266679267	2.45683365758755	5.18730753354136E-05	3.61497636959499E-05	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.69302262010524	5.47104880974932	6.52080200501253
2CXO J100051.9+015919	J10:00:51.9	01:59:19	7.34624563070451	6.58712689256016	4.5	5.15625	4.35000000000001	9.37751427741596	0.00710417731032888	5.02568534778745	6.25	7.90264166421456	1	1.08155638987776E-08	0.0140980217451456	0.00413615765244648	0.0118691275499577	0.0213843720188146	0.00800927150809904	0.538111924504736	0.596275870818428	7.22955242032576	9.07590131021818	7.9524115755627	8.85063145337118	9.11222877683243	3.38935509295749	4.06488192901202	7.69955367629786	0.535431462622817	1.86380422276378E-05	0.000188334421917374	0.00025951725028893	7.46558108621344	6.66272916272916	1.92215196714224	1.09396880955406E-05	4.39856689234696E-05	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.04448848493133	3.7702847761571	5.16040100250627
2CXO J024145.2+003028	J02:41:45.2	00:30:28	2.10744864986681	4.75726697624275	3.91875000000002	4.79375	4.12499999999998	10	0	3.58068966966739	6.25	7.55831417098143	0	1.25212041825061E-07	0.085989277871253	0.0270366529223642	0.0727692277873091	0.129067606119324	0.0562095012459067	8.5148665995906	8.83566660067009	6.37055205710345	8.6936354034844	6.67562700964631	8.13015755481509	8.63218007623962	7.65195419351848	6.93721572618331	7.58632840028189	0.567286812816672	2.07316768320924E-05	0.000124233291562688	0.00212394509795706	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	8.6859958669254	8.00581138988323	8.34712665840971	2.32446798764226	0	4.99796756066294	0	4.68596757154044	0	3.04448848493133	3.7702847761571	5.96340852130326
2CXO J114111.6-014306	J11:41:11.6	-01:43:06	8.15544393170645	7.49311815496753	7.775	7.125	5.78124999999999	10	0	4.95992753418477	6.25	1.29282010116071	0	3.46697566345817E-10	0.0182110309428865	0.00215584309707317	0.00905230301338531	0.0384989942699317	0.00715053178288522	8.22898379766159	8.4145635864206	5.09882503703643	8.19985346870034	5.37774919614148	7.24299642107862	7.64407983418608	7.27108349946683	6.1652370765748	6.66901573878318	0.532403591878856	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	8.83189327763008	9.19462294462294	2.55654182879377	5.18730753354136E-05	3.61497636959499E-05	7.98892013207793	7.3828938296448	7.60909403352802	2.59042273774396	4.21177461394487	4.931744802747	3.09656940412558	4.71646371476371	4.12937560409499	3.0410715506048	5.08776914819726	7.00300751879699
2CXO J014756.9+000021	J01:47:56.9	00:00:21	1.66296979860054	4.21737414175826	2.31250000000001	4.50625	2.725	7.8183919346671	0.00365791932692409	5.10545904786962	6.25	7.93109400666008	1	9.69339195307234E-09	0.0149005262026979	0.00793473884065565	0.011816064051485	0.0171619644732193	0.0101145688989458	9.49103146792492	9.14872104400178	6.17233062208963	8.70767005718527	6.95369774919614	8.15294746801596	8.63522386329048	7.9183086837591	7.03773702465264	7.63330984261217	0.56268229931846	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	8.9660117494371	8.24610519627847	8.61304876565306	2.26419796580386	0	5.26419764191444	0	4.9012564766263	0	3.04448848493133	3.7702847761571	6.2967418546366
2CXO J100035.2+024302	J10:00:35.2	02:43:02	7.3666741768261	6.56332912988174	4.04374999999999	5.40625	3.65624999999998	7.6712495469954	0.00225145784028645	4.48627939322416	6.25	9.53998492022894	0	3.46697566345817E-10	0.00929064452239075	0.00259832937551465	0.0067022737623971	0.0133479682824699	0.00579316899141823	9.01772889706138	9.31572442136059	5.51118439041909	3.89164295840985	6.39163987138264	7.73705212061376	8.21779021060108	8.98674022903241	7.90878315229807	7.56001879257693	0.561463984462902	4.95502911550235E-05	0.000292931052193008	0.000380120879466203	7.46558108621344	6.66272916272916	1.92215196714224	2.98286006299539E-05	5.83792704740294E-05	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.04448848493133	3.7702847761571	6.5047619047619
2CXO J123128.5+013523	J12:31:28.5	01:35:23	8.57208593849554	8.09678201452943	10	5.49375	10	10	0	5.61781340284471	6.25	4.97328839403817	1	3.46697566345817E-10	0.0139453789995366	0.00283185626789963	0.0207505005492334	0.028134979915729	0.0084524920114352	7.83067342053221	8.40047363757115	5.72715882609813	8.44329524153877	6.24591639871383	7.74848821424164	8.18204745408955	7.25787009133479	6.36897962574509	6.91872210476862	0.530558203200585	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	8.51106162930559	7.8209577819912	8.10792603768639	2.44888851467979	0	5.4095411569322	0	4.98755946872198	0	3.04448848493133	3.7702847761571	6.48270676691729
2CXO J222807.8-303119	J22:28:07.8	-30:31:19	1.72428202885142	0.502780215837478	2.26874999999998	4.60625	2.63749999999998	10	0	3.22100355814065	6.25	1.81548307125114	0	1.87248610322278E-06	0.0127683956421646	0.00952115980118639	0.011056973612549	0.0110063168061871	0.00848019329289371	8.78635117787878	9.32758458294328	5.51118439041909	3.89164295840985	6.39163987138264	7.73705212061376	8.21779021060108	9.0430710742269	7.73910153897277	7.88489546629082	0.561410235278098	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	9.56108520867044	8.81357804839919	8.96123756038419	2.75252059989215	0	5.27231053944345	0	5.30562466768706	0	3.04448848493133	3.7702847761571	7.03609022556391
2CXO J033747.8-050720	J03:37:47.8	-05:07:20	2.4972429633037	5.31800845728105	0	0	6.24999999999999	10	0	10	6.25	10	0	3.46697566345817E-10	0.00048033473151885	0.000321013734805272	0.00160771713353994	0.00239774808902942	0.00288453443827466	0.538111924504736	0.596275870818428	5.51118439041909	3.89164295840985	6.39163987138264	7.73705212061376	8.21779021060108	3.38935509295749	4.06488192901202	7.69955367629786	0.535431462622817	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.04448848493133	3.7702847761571	5.16040100250627
2CXO J142746.7+441719	J14:27:46.7	44:17:19	8.58008987275391	2.24571956772326	4.78125	5.57500000000002	4.20624999999998	10	0	1.40882569078611	6.25	5.20171803024782	0	4.2792612041238E-06	0.0517454947247893	0.0184087399382662	0.033968959884462	0.0881334288017988	0.0241591185984105	0.538111924504736	0.596275870818428	5.45278313995486	8.25884658934127	5.81684887459807	7.54173351433625	7.89514878320989	7.85873244007604	6.9928762798812	6.93446088794926	0.552631201760106	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	7.99593244835135	7.30958252995386	7.71864030790382	2.17904653646064	0	3.99500303453	0	4.44377765566706	0	3.04448848493133	3.7702847761571	6.27619047619048
2CXO J095958.1+024057	J09:59:58.1	02:40:57	7.35849147358546	6.56106165380481	4.7625	6.83749999999999	2.95000000000002	4.9540053331732	0.001569534013654	4.80897412117825	3.75	8.68007508208821	0	6.4555051975274E-09	0.00188994006990974	0.000457664387555488	0.00127768298225476	0.00277143792349337	0.00123630819149331	0.538111924504736	0.596275870818428	5.51118439041909	3.89164295840985	6.39163987138264	7.73705212061376	8.21779021060108	3.38935509295749	4.06488192901202	7.69955367629786	0.535431462622817	6.27041999284816E-06	1.2982786015502E-05	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	4.54070472414081E-06	7.5250646833959E-06	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.04448848493133	3.7702847761571	5.16040100250627
2CXO J103623.0+622849	J10:36:23.0	62:28:49	7.69220338748227	4.04509579332952	3.16874999999997	3.9125	4.20624999999998	10	0	0.923885322364648	6.25	4.79424598712322	0	5.28922243937247E-05	0.0929642516227691	0.0468425101213875	0.114155783851011	0.09329978803427	0.0782320200054223	7.13093709884467	7.73790004017462	5.27219227111893	5.99405447212711	5.93646302250803	7.53605660454976	7.99141941936139	6.99777458389355	6.08797690502399	6.47239840263096	0.525443072446735	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	8.08649437515311	7.33567315516682	7.73484267479801	2.2010602982374	0	5.15290027597387	0	4.81279970734214	0	3.04448848493133	3.7702847761571	6.5984962406015
2CXO J104332.9+010107	J10:43:32.9	01:01:07	7.77374980845183	6.88744493087861	6.32500000000001	5.81249999999998	5.51249999999998	10	0	1.32755870791558	6.25	7.99952535270506	0	3.46697566345817E-10	0.211250209774726	0.0367844754112811	0.183799767630811	0.372149544682227	0.00288453443827466	7.31955382853971	7.92943107746781	4.63875121487078	7.91156876844384	4.51768488745981	6.518103230432	6.81274083706215	3.38935509295749	4.06488192901202	7.69955367629786	0.535431462622817	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	8.20475693125712	8.24607824607825	2.3378728923476	5.18730753354136E-05	3.61497636959499E-05	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.97936171666781	3.7702847761571	5.16040100250627
2CXO J104624.9+584839	J10:46:24.9	58:48:39	7.88038271310645	4.127358433176	3.02499999999999	10	0	10	0	4.64687863343475	6.25	5.76900623436988	0	3.46697566345817E-10	0.00175158802326327	0.000896896691648833	0.000308354070546431	0.0026212176550443	0.000474522951384279	0.538111924504736	0.596275870818428	5.42548024927662	8.3568037146636	6.1433011789925	7.67172652104159	8.15908860319163	7.47902081691316	6.41176348418451	6.72962179938924	0.555676988899002	0.000567500783653379	0.00518646596858271	0.00466058260969759	7.46558108621344	6.66272916272916	1.92215196714224	0.000270950733062116	0.00114036749844689	8.39324435365667	7.66830432482052	8.07791579886382	2.17405766474715	0	5.2002492973611	0	4.96862041185671	0	3.04448848493133	3.7702847761571	6.85764411027569
2CXO J112951.2-015037	J11:29:51.2	-01:50:37	8.06798584395468	7.37625609519092	3.78125000000001	5.84999999999999	3.05000000000002	10	0	1.72159199938167	6.25	3.2618797005445	0	5.60020626148434E-08	0.0309123677409489	0.0143060206143174	0.0251996593721568	0.0410821738861673	0.0300317902676146	0.538111924504736	9.05412808590063	6.21493782368618	8.67964832488082	6.98302250803859	8.12908799210169	8.64861652631427	8.69256803746117	7.62778043157698	7.53535353535354	0.533532324759741	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.04448848493133	3.7702847761571	6.5468671679198
2CXO J113244.6+343551	J11:32:44.6	34:35:51	8.99442911159023	5.11674475402164	5.77500000000002	6.09375000000002	4.66875	10	0	3.29667882508377	6.25	2.773116939736	0	2.31203211447536E-08	0.0143469789338836	0.0027347793665134	0.00935894166142229	0.0255974753811164	0.00659650615371502	7.62370329250946	8.27954612295739	5.68491892796363	8.44800517617058	6.31935691318328	7.76124069274754	8.22431261142435	7.43404886642867	6.58082203161021	6.90204369274137	0.527172004557931	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	8.55522524848349	7.76023181422793	8.09792761223765	2.33518653018127	0	5.22744584804155	0	4.93670811494301	0	3.04448848493133	3.7702847761571	6.35238095238095
2CXO J005818.1-272848	J00:58:18.1	-27:28:48	0.0553057041774459	6.28653138154779	5.13125	5.34375	4.79375	3.0384921018251	0.00101809615974448	5.54826560641211	0	5.75201213142854	1	1.97765268436537E-09	0.0107986435832245	0.00220351382127344	0.00817965371497275	0.0192976974565182	0.00424189722974166	7.85969538216008	8.64569257000282	5.51118439041909	3.89164295840985	6.39163987138264	7.73705212061376	8.21779021060108	8.53632528165423	7.48405989740182	7.70589617101245	0.545572142155844	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	8.87944557117983	8.2098604224206	8.50972239269747	2.4157706351054	0	4.63605610548909	0	4.80983478763117	0	3.04448848493133	3.7702847761571	6.55588972431077
2CXO J135026.2+241155	J13:50:26.2	24:11:55	9.26360497596758	0.660615067490059	4.68125	5.50625000000001	4.18125	10	0	0.750153693249127	6.25	7.54122191304567	0	6.17313499647469E-06	0.112122828577332	0.0456032882238035	0.0873981059937074	0.157167931335624	0.00288453443827466	7.80253616903168	8.28917649727332	5.53016173595779	8.43577837616678	6.2032154340836	7.71977456908964	8.20604988911919	8.53910705178729	7.56007393715342	7.75898520084566	0.569777191712592	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.04448848493133	3.7702847761571	6.37844611528822
2CXO J144344.7+423327	J14:43:44.7	42:33:27	8.48594319939607	2.06460631538629	4.30000000000001	5.4875	3.83125	10	0	2.89397721255993	6.25	5.86690400216897	0	2.23782791562467E-06	0.212654940281013	0.0810770319091297	0.180060054405115	0.296777201655784	0.110919532126464	7.65277729590952	8.20402169044786	5.53016173595779	8.47983291625831	6.18289389067524	7.80352955695422	8.2914498572319	7.66076313227317	6.61135226069077	6.99342259807376	0.566623906204089	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	8.42660558308909	7.73669312975264	8.11965711789688	2.23340365491621	0	5.01745988633442	0	4.84460407207103	0	3.04448848493133	3.7702847761571	6.76892230576441
2CXO J134332.6-000203	J13:43:32.6	-00:02:03	8.35270879979701	9.16130976867105	2.28124999999997	5.76249999999998	1.80625	10	0	0.759345990177217	6.25	3.41225808660337	0	1.00437674697667E-07	0.0544325633764202	0.0320808554910421	0.0315669819143808	0.06192608196832	0.0405582772218485	0.538111924504736	0.596275870818428	6.41658742434569	8.69720353578123	6.99292604501608	8.27101073676416	8.5526067861957	3.38935509295749	4.06488192901202	7.69955367629786	0.535431462622817	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.04448848493133	3.7702847761571	5.16040100250627
2CXO J124955.4+051627	J12:49:55.4	05:16:27	8.80259116701341	8.38665567398131	3.80000000000001	4.9875	3.81875000000002	10	0	0.779752640206076	6.25	0.213175108034764	0	1.42707455791123E-07	0.200471337077966	0.0793377826200479	0.197132529011769	0.258976842438505	0.12643224974323	7.62224612288797	8.42271384332669	5.86108466461404	8.55651717664905	6.22250803858521	7.62292625306324	8.06522814943959	7.71106680884603	6.68508172547717	6.89922480620155	0.5169775758401	0.000416066221129022	0.00408113602630595	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	0.000225693775379234	0.000775714032384775	8.56639607398211	7.73153162542541	7.92853941243453	2.6525824155874	0	5.12344569682559	0	4.90892835193915	0	3.04448848493133	3.7702847761571	6.69974937343358
2CXO J022700.9-044517	J02:27:00.9	-04:45:17	1.75158943781457	4.79678787676162	3.76875000000002	4.6	4.20000000000001	10	0	7.60368066659033	6.25	9.1917505470236	2	6.29053026784602E-09	0.00200426566160956	0.000945131438069456	0.00226320740879107	0.00224072730842759	0.00167398843853777	0.538111924504736	0.596275870818428	5.51118439041909	3.89164295840985	6.39163987138264	7.73705212061376	8.21779021060108	8.63855533404423	7.7264325323475	7.94526661968522	0.571622580390864	4.07488891197947E-05	0.000162592052613696	0.000304586925324981	7.46558108621344	6.66272916272916	1.92215196714224	2.31285177810018E-05	6.1425831892906E-05	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.04448848493133	3.7702847761571	6.19197994987468
2CXO J003331.6-433313	J00:33:31.6	-43:33:13	0.907516883752732	8.72800711538988	8.05000000000002	5.75625000000001	7.49375000000001	10	0	2.14560156084628	6.25	0.210482703458463	0	3.46697566345817E-10	0.0163222942819575	0.000789830089013806	0.0133706610557597	0.0315115526164535	0.00825858304122563	0.538111924504736	0.596275870818428	5.51118439041909	3.89164295840985	6.39163987138264	7.73705212061376	8.21779021060108	9.15225555194956	7.85333028723338	7.24782710829222	0.574417538000674	3.06683045067321E-05	0.000350271107822416	0.000736296563210324	7.46558108621344	6.66272916272916	3.04272049286641	1.2841841035823E-05	8.30102133463763E-05	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.04448848493133	3.7702847761571	6.99649122807017
2CXO J141905.0+522527	J14:19:05.0	52:25:27	8.34051720212912	2.66586378196843	4.54375	5.94999999999999	3.63749999999998	9.91742042253202	0.0137179324843081	4.76032454728608	7.5	9.05468746740344	0	6.68747420816779E-08	0.0224580806381953	0.00833427265770166	0.0163147933974914	0.0311085123128725	0.00288453443827466	8.13729486868127	8.67596769884032	6.1411098278163	8.62717299256877	6.73209003215434	8.05018717347484	8.48651312451988	8.60957856182484	7.47159857940975	8.08574113225276	0.572285487003447	2.07316768320924E-05	0.000124233291562688	0.0018850492840458	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.04448848493133	3.7702847761571	6.74436090225564
2CXO J033927.5-352449	J03:39:27.5	-35:24:49	2.01042703608234	6.57354042501872	0	0	0	9.00332661975189	0.000301657330464093	5.20666825012675	7.5	8.69844911556021	1	2.56389979944626E-07	0.00768992977108631	0.00212067305766033	0.00466007225745086	0.0143179293908255	0.00371557288202996	0.538111924504736	0.596275870818428	5.51118439041909	3.89164295840985	6.39163987138264	7.73705212061376	8.21779021060108	3.38935509295749	4.06488192901202	7.69955367629786	0.535431462622817	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.04448848493133	3.7702847761571	5.16040100250627
2CXO J090943.5+513115	J09:09:43.5	51:31:15	7.35100507553073	4.62930386981658	2.875	4.55	3.28125000000001	10	0	1.84731749851597	6.25	0.170172322014634	0	3.46697566345817E-10	0.137348867743458	0.0734968986651333	0.127222484553353	0.156046354331325	0.093744737622188	0.538111924504736	0.596275870818428	5.78592738002441	8.48497102676575	6.38225080385852	7.76675305442429	8.16935051382025	7.03069219713478	6.04602380111737	6.27601597369039	0.511172663881264	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	9.32538928978352	9.42189567189567	2.55492055771725	5.18730753354136E-05	3.61497636959499E-05	8.36812268743109	7.54443072630849	7.92158385592691	2.24850741344313	3.94558945308556	5.58422431937266	3.00203546610509	5.17533279264117	4.66097669202791	3.80441467914987	5.96240870535245	6.77092731829573
2CXO J094424.1+092424	J09:44:24.1	09:24:24	7.37195149304781	6.26915482422987	3.55624999999998	5.4125	3.19375	10	0	0.678053191202274	6.25	7.56328778916934	0	2.83145064041575E-05	0.123245929789246	0.0693958063283585	0.0992712495735397	0.142856405760409	0.0848803275554647	7.84725739860528	8.05656739628125	5.36205918483118	8.35152287886429	5.90302250803858	7.62351392488379	8.07916745177047	7.82511938430154	6.73347317701302	7.14446793516561	0.544801737173653	2.07316768320924E-05	0.000124233291562688	0.00859710685367719	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	8.1620708057109	7.46407390556667	7.87909441307616	2.16399561186128	0	4.51774339250623	0	4.44916070820755	0	3.04448848493133	3.7702847761571	6.82957393483709
2CXO J124825.8+083020	J12:48:25.8	08:30:20	8.98252086275922	8.35014352857733	3.25000000000002	4.7125	3.5125	10	0	0.00112072814827153	6.25	5.69766203944291	0	4.60771512781332E-08	0.096528233724117	0.0391777735443394	0.0854777127156475	0.124460343719313	0.00288453443827466	0.538111924504736	0.596275870818428	5.51118439041909	3.89164295840985	6.39163987138264	7.73705212061376	8.21779021060108	3.38935509295749	4.06488192901202	7.69955367629786	0.535431462622817	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	7.98957012810836	7.40263591978097	4.78475704703958	2.04603094112176	0	0	0	0	0	3.04448848493133	3.7702847761571	5.16040100250627
2CXO J123741.2+264227	J12:37:41.2	26:42:27	9.85078566453766	6.11010063717109	1.20625000000001	4.27499999999998	1.56249999999997	10	0	9.98311020133931	6.25	9.98449214980509	7	6.68523769844539E-07	0.0396710710709933	0.0373707331230047	0.0262915486152395	0.0241231852465065	0.0832182506679541	6.97739652360962	7.61055227601691	4.31316293173461	5.81883085784244	4.07416934619507	6.33085139934455	6.56341947733828	5.07951226297	4.37413030384847	4.5379375146817	0.403996789382028	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.90994113178883	7.96895671895672	2.25707955036749	5.18730753354136E-05	3.61497636959499E-05	8.22696312277352	6.82861510740899	6.90729204763833	2.92870601055622	6.23765797877328	7.30364686438945	3.98329613356799	5.71642985777562	4.80319469986522	3.9322080229618	5.85138178527078	6.58696741854636
2CXO J084102.8+131715	J08:41:02.8	13:17:15	6.6844612380523	5.91420430414732	10	9.16875000000002	10	10	0	1.88825474117702	6.25	4.50420748676348	0	2.72809905834373E-09	0.0135347387203471	0.000266704902934785	0.00195815917933576	0.0345751664245758	0.00532224720662356	8.4701974117892	9.0900353498171	6.80654126654396	8.8951159405121	7.40900321543408	8.37837837837838	8.80828489846796	8.48833974685892	7.61490373631851	7.66267324406859	0.542275525487863	2.07316768320924E-05	0.000124233291562688	0.000437847633213571	7.46558108621344	6.66272916272916	1.92215196714224	5.18730753354136E-05	3.61497636959499E-05	9.3965608511159	8.70737762910525	8.90580856798279	2.63919407351717	0	5.19035994479288	0	5.35953097156625	0	3.04448848493133	3.7702847761571	6.13634085213033
